moodys_bvd_id,company_name,risk_level,sector,year,Join_Year,esg_overall,esg_industry_adjusted,env_score,env_weight,social_score,social_weight,gov_score,gov_weight,industry_min,industry_max
CN9500566048,"Global life sciences technologies (shanghai) co., ltd.",Take caution,Business Services,2023,2024,4.0,1.0,4.0,5.0,3.0,51.0,5.0,44.0,3.0,7.0
CO170001072980,Agencia de Viajes Y Turismo Aviatur S A S,Take caution,"Travel, Personal & Leisure",2023,2024,6.0,7.0,8.0,27.0,5.0,36.0,5.0,37.0,3.0,7.0
CO170001072980,Agencia de Viajes Y Turismo Aviatur S A S,Take caution,"Travel, Personal & Leisure",2024,2025,6.0,7.0,8.0,27.0,5.0,36.0,5.0,37.0,3.0,7.0
CO170001707430,Intera Marketing Ltda,Go ahead,Business Services,2023,2024,4.0,3.0,9.0,5.0,3.0,47.0,5.0,48.0,3.0,7.0
CO170001707430,Intera Marketing Ltda,Go ahead,Business Services,2024,2025,4.0,3.0,9.0,5.0,3.0,47.0,5.0,48.0,3.0,7.0
CO170012389340,BE YOU Estrategias Creativas S A S,Go ahead,Business Services,2023,2024,5.0,5.0,9.0,5.0,6.0,28.0,5.0,67.0,3.0,8.0
CO170012389340,BE YOU Estrategias Creativas S A S,Go ahead,Business Services,2024,2025,5.0,5.0,9.0,5.0,6.0,28.0,5.0,67.0,3.0,8.0
CO170021900010,Vinilo LAB SAS,Go ahead,Media & Broadcasting,2023,2024,4.0,4.0,9.0,5.0,4.0,47.0,5.0,48.0,3.0,7.0
CO170021900010,Vinilo LAB SAS,Go ahead,Media & Broadcasting,2024,2025,4.0,4.0,9.0,5.0,4.0,47.0,5.0,48.0,3.0,7.0
CO170032538500,G&S Congresos Y Convenciones SAS,Go ahead,Business Services,2023,2024,5.0,5.0,9.0,5.0,6.0,28.0,5.0,67.0,3.0,8.0
CO170032538500,G&S Congresos Y Convenciones SAS,Go ahead,Business Services,2024,2025,5.0,5.0,9.0,5.0,6.0,28.0,5.0,67.0,3.0,8.0
CO170035922640,Corporate Housing Hotels S A S,Go ahead,"Travel, Personal & Leisure",2023,2024,6.0,7.0,8.0,27.0,5.0,36.0,5.0,37.0,3.0,7.0
CO170035922640,Corporate Housing Hotels S A S,Go ahead,"Travel, Personal & Leisure",2024,2025,6.0,7.0,8.0,27.0,5.0,36.0,5.0,37.0,3.0,7.0
CO170046494260,Franca Agency S A S,Go ahead,Business Services,2023,2024,4.0,3.0,9.0,5.0,3.0,47.0,5.0,48.0,3.0,7.0
CO170046494260,Franca Agency S A S,Go ahead,Business Services,2024,2025,4.0,3.0,9.0,5.0,3.0,47.0,5.0,48.0,3.0,7.0
CO170048041600,Japi Jipi SAS,Go ahead,Business Services,2023,2024,4.0,3.0,9.0,5.0,3.0,47.0,5.0,48.0,3.0,7.0
CO170048041600,Japi Jipi SAS,Go ahead,Business Services,2024,2025,4.0,3.0,9.0,5.0,3.0,47.0,5.0,48.0,3.0,7.0
CO170052085520,Elemento Publicidad S A S,Go ahead,Business Services,2023,2024,4.0,3.0,9.0,5.0,3.0,47.0,5.0,48.0,3.0,7.0
CO170052085520,Elemento Publicidad S A S,Go ahead,Business Services,2024,2025,4.0,3.0,9.0,5.0,3.0,47.0,5.0,48.0,3.0,7.0
CYC208144,Labvantage Solutions Limited,Take caution,Wholesale,2023,2024,5.0,5.0,0.0,15.0,8.0,31.0,5.0,54.0,3.0,7.0
CZ00558311,AVOS a.s.,Go ahead,Food & Tobacco Manufacturing,2023,2024,5.0,5.0,3.0,15.0,6.0,52.0,5.0,33.0,3.0,6.0
CZ00558311,AVOS a.s.,Go ahead,Food & Tobacco Manufacturing,2024,2025,5.0,5.0,3.0,15.0,6.0,52.0,5.0,33.0,3.0,6.0
CZ00558311,AVOS a.s.,Go ahead,Food & Tobacco Manufacturing,2022,2023,5.0,5.0,5.0,15.0,5.0,52.0,5.0,33.0,3.0,6.0
DE2010069770,Rottendorf GmbH,Take caution,Property Services,2023,2024,4.0,2.0,5.0,31.0,2.0,25.0,5.0,44.0,3.0,8.0
DE2010069770,Rottendorf GmbH,Take caution,Property Services,2022,2023,5.0,3.0,5.0,31.0,5.0,25.0,5.0,44.0,3.0,8.0
DE2010560739,Korsch Aktiengesellschaft,Go ahead,"Industrial, Electric & Electronic Machinery",2023,2024,4.0,1.0,3.0,33.0,0.0,20.0,5.0,47.0,3.0,7.0
DE2010560739,Korsch Aktiengesellschaft,Go ahead,"Industrial, Electric & Electronic Machinery",2022,2023,3.0,1.0,3.0,33.0,3.0,20.0,5.0,47.0,3.0,7.0
DE2030053904,Kirsch Pharma GmbH,Go ahead,"Chemicals, Petroleum, Rubber & Plastic",2023,2024,3.0,1.0,0.0,9.0,2.0,58.0,5.0,33.0,2.0,6.0
DE2030053904,Kirsch Pharma GmbH,Go ahead,"Chemicals, Petroleum, Rubber & Plastic",2024,2025,3.0,2.0,0.0,9.0,2.0,58.0,5.0,33.0,2.0,6.0
DE2030053904,Kirsch Pharma GmbH,Go ahead,"Chemicals, Petroleum, Rubber & Plastic",2022,2023,3.0,2.0,0.0,9.0,2.0,58.0,5.0,33.0,2.0,6.0
DE2110000553,Sartorius AG,Go ahead,"Industrial, Electric & Electronic Machinery",2023,2024,4.0,2.0,4.0,33.0,4.0,20.0,5.0,47.0,3.0,7.0
DE2110000553,Sartorius AG,Go ahead,"Industrial, Electric & Electronic Machinery",2024,2025,4.0,2.0,3.0,33.0,2.0,20.0,5.0,47.0,3.0,7.0
DE2110144744,Sartorius Stedim Biotech GmbH,Take caution,Biotechnology and Life Sciences,2023,2024,5.0,5.0,9.0,5.0,4.0,51.0,6.0,44.0,3.0,7.0
DE2110144744,Sartorius Stedim Biotech GmbH,Take caution,Biotechnology and Life Sciences,2022,2023,5.0,4.0,5.0,5.0,5.0,51.0,5.0,44.0,3.0,7.0
DE2150060049,Ipsos GmbH,Go ahead,Business Services,2023,2024,5.0,4.0,8.0,5.0,4.0,51.0,5.0,44.0,3.0,7.0
DE2150060049,Ipsos GmbH,Go ahead,Business Services,2022,2023,5.0,3.0,5.0,5.0,5.0,51.0,5.0,44.0,3.0,7.0
DE2150675467,Ohly GmbH,Do not source,Food & Tobacco Manufacturing,2023,2024,4.0,3.0,2.0,40.0,3.0,27.0,5.0,33.0,2.0,6.0
DE2150675467,Ohly GmbH,Do not source,Food & Tobacco Manufacturing,2024,2025,4.0,3.0,2.0,40.0,3.0,27.0,5.0,33.0,2.0,6.0
DE2150836879,Evotec SE,Do not source,"Chemicals, Petroleum, Rubber & Plastic",2023,2024,3.0,2.0,0.0,9.0,2.0,58.0,5.0,33.0,2.0,6.0
DE2150836879,Evotec SE,Do not source,"Chemicals, Petroleum, Rubber & Plastic",2024,2025,3.0,3.0,0.0,9.0,2.0,58.0,5.0,33.0,2.0,6.0
DE2150986314,Sasol Chemie GmbH & Co. KG,Take caution,Business Services,2024,2025,4.0,4.0,1.0,13.0,4.0,54.0,5.0,33.0,2.0,7.0
DE2151755652,Resourcify GmbH,Do not source,Computer Software,2023,2024,4.0,3.0,6.0,16.0,2.0,47.0,5.0,37.0,2.0,7.0
DE2151755652,Resourcify GmbH,Do not source,Computer Software,2022,2023,4.0,3.0,6.0,16.0,2.0,47.0,5.0,37.0,2.0,7.0
DE3070474687,Lipotype GmbH,Take caution,Biotechnology and Life Sciences,2024,2025,4.0,2.0,7.0,5.0,3.0,51.0,5.0,44.0,3.0,7.0
DE4010156188,Simtra Deutschland GmbH,Take caution,"Chemicals, Petroleum, Rubber & Plastic",2022,2023,3.0,2.0,0.0,9.0,2.0,58.0,5.0,33.0,2.0,6.0
DE4250001283,Rottendorf Pharma GmbH,Go ahead,"Chemicals, Petroleum, Rubber & Plastic",2023,2024,3.0,2.0,0.0,9.0,2.0,58.0,5.0,33.0,2.0,6.0
DE4250001283,Rottendorf Pharma GmbH,Go ahead,"Chemicals, Petroleum, Rubber & Plastic",2022,2023,3.0,3.0,3.0,9.0,3.0,58.0,5.0,33.0,2.0,6.0
DE4350050751,Multi Syn Tec GmbH - Automatisierte Verfahren fuer die organische Synthese -,Take caution,"Industrial, Electric & Electronic Machinery",2023,2024,4.0,3.0,5.0,17.0,2.0,44.0,5.0,39.0,3.0,7.0
DE4350050751,Multi Syn Tec GmbH - Automatisierte Verfahren fuer die organische Synthese -,Take caution,"Industrial, Electric & Electronic Machinery",2022,2023,4.0,3.0,4.0,17.0,4.0,44.0,5.0,39.0,3.0,7.0
DE5010004048,West Pharmaceutical Services Deutschland GmbH & Co. KG,Take caution,"Chemicals, Petroleum, Rubber & Plastic",2023,2024,3.0,0.0,2.0,33.0,1.0,20.0,5.0,47.0,3.0,7.0
DE5010004048,West Pharmaceutical Services Deutschland GmbH & Co. KG,Take caution,"Chemicals, Petroleum, Rubber & Plastic",2022,2023,3.0,1.0,3.0,33.0,3.0,20.0,5.0,47.0,3.0,7.0
DE5090067054,DFE Pharma GmbH & Co. KG,Take caution,"Chemicals, Petroleum, Rubber & Plastic",2024,2025,3.0,2.0,0.0,9.0,2.0,58.0,5.0,33.0,2.0,6.0
DE5110066894,Evonik Industries AG,Go ahead,"Chemicals, Petroleum, Rubber & Plastic",2023,2024,3.0,2.0,3.0,56.0,0.0,11.0,5.0,33.0,2.0,6.0
DE5110066894,Evonik Industries AG,Go ahead,"Chemicals, Petroleum, Rubber & Plastic",2024,2025,5.0,6.0,5.0,56.0,2.0,11.0,5.0,33.0,2.0,6.0
DE5110299917,Evonik Operations GmbH,Take caution,Business Services,2023,2024,4.0,4.0,4.0,56.0,1.0,11.0,5.0,33.0,2.0,6.0
DE5110299917,Evonik Operations GmbH,Take caution,Business Services,2024,2025,4.0,5.0,4.0,56.0,1.0,11.0,5.0,33.0,2.0,6.0
DE5110299917,Evonik Operations GmbH,Take caution,Business Services,2022,2023,4.0,5.0,4.0,56.0,4.0,11.0,5.0,33.0,2.0,6.0
DE5210358765,Agentur Passepartout GmbH & Co. KG,Take caution,Business Services,2023,2024,5.0,6.0,4.0,5.0,5.0,51.0,5.0,44.0,3.0,6.0
DE5210358765,Agentur Passepartout GmbH & Co. KG,Take caution,Business Services,2022,2023,5.0,6.0,5.0,5.0,5.0,51.0,5.0,44.0,3.0,6.0
DE5290068855,Medipac GmbH,Take caution,Business Services,2024,2025,4.0,2.0,8.0,5.0,1.0,28.0,5.0,67.0,3.0,8.0
DE5290068855,Medipac GmbH,Take caution,Business Services,2022,2023,4.0,2.0,8.0,5.0,1.0,28.0,5.0,67.0,3.0,8.0
DE5330000056,Bayer AG,Go ahead,"Chemicals, Petroleum, Rubber & Plastic",2023,2024,4.0,4.0,2.0,9.0,3.0,58.0,5.0,33.0,2.0,6.0
DE5330000056,Bayer AG,Go ahead,"Chemicals, Petroleum, Rubber & Plastic",2024,2025,4.0,4.0,2.0,9.0,4.0,58.0,4.0,33.0,2.0,6.0
DE5350090610,IT-HAUS GmbH,Take caution,Wholesale,2023,2024,5.0,6.0,4.0,16.0,6.0,30.0,5.0,54.0,3.0,7.0
DE5350090610,IT-HAUS GmbH,Take caution,Wholesale,2022,2023,5.0,6.0,4.0,16.0,6.0,30.0,5.0,54.0,3.0,7.0
DE6070299225,Celanese Sales Germany GmbH,Take caution,Wholesale,2023,2024,6.0,7.0,4.0,23.0,9.0,23.0,6.0,54.0,3.0,7.0
DE6070299225,Celanese Sales Germany GmbH,Take caution,Wholesale,2022,2023,6.0,6.0,6.0,23.0,6.0,23.0,5.0,54.0,3.0,7.0
DE6070345525,IQVIA Commercial GmbH & Co. OHG,Take caution,Business Services,2023,2024,5.0,4.0,8.0,5.0,4.0,51.0,5.0,44.0,3.0,7.0
DE6070685526,NOF EUROPE GmbH,Go ahead,Wholesale,2023,2024,6.0,6.0,4.0,23.0,8.0,23.0,5.0,54.0,3.0,7.0
DE6070685526,NOF EUROPE GmbH,Go ahead,Wholesale,2024,2025,6.0,6.0,4.0,23.0,8.0,23.0,5.0,54.0,3.0,7.0
DE6070827880,Adragos Pharma Holding GmbH,Take caution,Business Services,2023,2024,4.0,4.0,0.0,13.0,4.0,54.0,5.0,33.0,2.0,7.0
DE6070827880,Adragos Pharma Holding GmbH,Take caution,Business Services,2022,2023,4.0,3.0,0.0,13.0,4.0,54.0,5.0,33.0,2.0,7.0
DE6130102768,Thermo Electron LED GmbH,Take caution,Wholesale,2023,2024,5.0,4.0,10.0,5.0,2.0,28.0,5.0,67.0,3.0,7.0
DE6130102768,Thermo Electron LED GmbH,Take caution,Wholesale,2022,2023,5.0,4.0,5.0,5.0,5.0,28.0,5.0,67.0,3.0,7.0
DE6150268352,K+S Minerals and Agriculture GmbH,Take caution,Mining & Extraction,2023,2024,4.0,5.0,4.0,39.0,4.0,28.0,5.0,33.0,2.0,7.0
DE6150268352,K+S Minerals and Agriculture GmbH,Take caution,Mining & Extraction,2022,2023,5.0,6.0,5.0,39.0,5.0,28.0,6.0,33.0,2.0,7.0
DE6190120240,Schott AG,Take caution,"Leather, Stone, Clay & Glass products",2023,2024,5.0,2.0,6.0,35.0,3.0,30.0,5.0,35.0,4.0,7.0
DE6190120240,Schott AG,Take caution,"Leather, Stone, Clay & Glass products",2024,2025,5.0,3.0,6.0,35.0,3.0,30.0,5.0,35.0,4.0,7.0
DE6250012239,Hennig Arzneimittel GmbH & Co. KG,Go ahead,"Chemicals, Petroleum, Rubber & Plastic",2023,2024,3.0,2.0,0.0,9.0,2.0,58.0,5.0,33.0,2.0,6.0
DE6250012239,Hennig Arzneimittel GmbH & Co. KG,Go ahead,"Chemicals, Petroleum, Rubber & Plastic",2022,2023,3.0,2.0,3.0,9.0,3.0,58.0,5.0,33.0,2.0,6.0
DE6290188787,Accenture GmbH,Take caution,Business Services,2023,2024,5.0,4.0,10.0,5.0,5.0,51.0,5.0,44.0,3.0,7.0
DE6290188787,Accenture GmbH,Take caution,Business Services,2022,2023,5.0,4.0,5.0,5.0,5.0,51.0,6.0,44.0,3.0,7.0
DE7010003002,Braunform GmbH,Take caution,Metals & Metal Products,2023,2024,3.0,1.0,3.0,33.0,0.0,20.0,5.0,47.0,3.0,7.0
DE7010003002,Braunform GmbH,Take caution,Metals & Metal Products,2022,2023,3.0,1.0,3.0,33.0,0.0,20.0,5.0,47.0,3.0,7.0
DE7010008975,Mesa Parts GmbH,Take caution,Metals & Metal Products,2022,2023,4.0,0.0,3.0,40.0,3.0,25.0,5.0,35.0,4.0,7.0
DE7010109027,Excelya Germany GmbH,Take caution,Business Services,2022,2023,4.0,2.0,8.0,5.0,1.0,28.0,5.0,67.0,3.0,8.0
DE7010269237,Fisher Clinical Services GmbH,Take caution,"Travel, Personal & Leisure",2023,2024,5.0,5.0,9.0,5.0,4.0,51.0,5.0,44.0,3.0,6.0
DE7010269237,Fisher Clinical Services GmbH,Take caution,"Travel, Personal & Leisure",2024,2025,5.0,5.0,9.0,5.0,4.0,51.0,5.0,44.0,3.0,6.0
DE7010269237,Fisher Clinical Services GmbH,Take caution,"Travel, Personal & Leisure",2022,2023,5.0,5.0,5.0,5.0,5.0,51.0,5.0,44.0,3.0,6.0
DE7050036639,Gebhardt Foerdertechnik GmbH,Take caution,"Industrial, Electric & Electronic Machinery",2023,2024,4.0,3.0,4.0,17.0,2.0,44.0,5.0,39.0,3.0,7.0
DE7050036639,Gebhardt Foerdertechnik GmbH,Take caution,"Industrial, Electric & Electronic Machinery",2024,2025,4.0,3.0,5.0,17.0,3.0,44.0,5.0,39.0,3.0,7.0
DE7070278973,Bechtle direct GmbH,Take caution,Business Services,2022,2023,4.0,4.0,4.0,16.0,4.0,47.0,5.0,37.0,2.0,7.0
DE7130049291,Amcor Flexibles Singen GmbH,Take caution,Metals & Metal Products,2023,2024,4.0,0.0,4.0,40.0,4.0,25.0,5.0,35.0,4.0,7.0
DE7130049291,Amcor Flexibles Singen GmbH,Take caution,Metals & Metal Products,2024,2025,4.0,0.0,3.0,40.0,4.0,25.0,5.0,35.0,4.0,7.0
DE7150000030,Basf SE,Go ahead,"Chemicals, Petroleum, Rubber & Plastic",2023,2024,5.0,5.0,6.0,53.0,2.0,14.0,5.0,33.0,2.0,7.0
DE7150000030,Basf SE,Go ahead,"Chemicals, Petroleum, Rubber & Plastic",2024,2025,4.0,4.0,4.0,56.0,2.0,11.0,4.0,33.0,2.0,6.0
DE7330005043,Catalent Germany Schorndorf GmbH,Take caution,"Chemicals, Petroleum, Rubber & Plastic",2023,2024,3.0,2.0,0.0,9.0,2.0,58.0,5.0,33.0,2.0,6.0
DE7330005043,Catalent Germany Schorndorf GmbH,Take caution,"Chemicals, Petroleum, Rubber & Plastic",2024,2025,3.0,2.0,0.0,9.0,2.0,58.0,5.0,33.0,2.0,6.0
DE7330019395,Aug. Hedinger GmbH & Co. KG,Take caution,Wholesale,2023,2024,6.0,6.0,4.0,23.0,8.0,23.0,5.0,54.0,3.0,7.0
DE7330019395,Aug. Hedinger GmbH & Co. KG,Take caution,Wholesale,2024,2025,6.0,6.0,4.0,23.0,8.0,23.0,5.0,54.0,3.0,7.0
DE7330019395,Aug. Hedinger GmbH & Co. KG,Take caution,Wholesale,2022,2023,6.0,6.0,6.0,23.0,6.0,23.0,5.0,54.0,3.0,7.0
DE8010031302,Kinetics Germany GmbH,Do not source,"Industrial, Electric & Electronic Machinery",2023,2024,3.0,1.0,2.0,33.0,1.0,20.0,5.0,47.0,3.0,7.0
DE8070240580,Axolabs GmbH,Go ahead,Biotechnology and Life Sciences,2023,2024,4.0,3.0,4.0,5.0,4.0,51.0,5.0,44.0,3.0,7.0
DE8070240580,Axolabs GmbH,Go ahead,Biotechnology and Life Sciences,2024,2025,4.0,3.0,7.0,5.0,3.0,51.0,5.0,44.0,3.0,7.0
DE8070240580,Axolabs GmbH,Go ahead,Biotechnology and Life Sciences,2025,2026,4.0,3.0,7.0,5.0,3.0,51.0,5.0,44.0,3.0,7.0
DE8070358593,BAP Pharma GmbH,Take caution,Wholesale,2023,2024,5.0,4.0,8.0,5.0,2.0,28.0,5.0,67.0,3.0,7.0
DE8070358593,BAP Pharma GmbH,Take caution,Wholesale,2022,2023,5.0,4.0,8.0,5.0,2.0,28.0,5.0,67.0,3.0,7.0
DE8110002109,SCHERDEL GmbH,Take caution,Metals & Metal Products,2023,2024,4.0,4.0,3.0,42.0,3.0,25.0,5.0,33.0,2.0,6.0
DE8110002109,SCHERDEL GmbH,Take caution,Metals & Metal Products,2024,2025,4.0,4.0,4.0,42.0,3.0,25.0,5.0,33.0,2.0,6.0
DE8110002109,SCHERDEL GmbH,Take caution,Metals & Metal Products,2022,2023,4.0,4.0,4.0,42.0,4.0,25.0,5.0,33.0,2.0,6.0
DE8170731806,Volkswagen Financial Services AG,Take caution,"Banking, Insurance & Financial Services",2023,2024,6.0,9.0,8.0,13.0,6.0,54.0,5.0,33.0,2.0,7.0
DE8170797738,Mutares SE & CO. Kgaa,Go ahead,Wholesale,2023,2024,5.0,3.0,4.0,23.0,3.0,23.0,6.0,54.0,3.0,7.0
DE8170797738,Mutares SE & CO. Kgaa,Go ahead,Wholesale,2024,2025,5.0,4.0,4.0,23.0,3.0,23.0,6.0,54.0,3.0,7.0
DE8171145756,Careforce GmbH,Take caution,Business Services,2023,2024,5.0,4.0,8.0,5.0,5.0,51.0,5.0,44.0,3.0,7.0
DE8171145756,Careforce GmbH,Take caution,Business Services,2022,2023,5.0,4.0,8.0,5.0,5.0,51.0,5.0,44.0,3.0,7.0
DE8171163821,AEQUITA Management SE,Take caution,Business Services,2023,2024,5.0,5.0,10.0,5.0,5.0,51.0,6.0,44.0,3.0,7.0
DE8171163821,AEQUITA Management SE,Take caution,Business Services,2022,2023,5.0,4.0,10.0,5.0,4.0,51.0,6.0,44.0,3.0,7.0
DE8171212351,The DigitalBridge GmbH,Take caution,Business Services,2023,2024,4.0,3.0,8.0,5.0,3.0,47.0,5.0,48.0,3.0,7.0
DE8171212351,The DigitalBridge GmbH,Take caution,Business Services,2022,2023,4.0,3.0,4.0,5.0,4.0,47.0,5.0,48.0,3.0,7.0
DE8171245474,Auvesy-MDT Holding GmbH,Take caution,Business Services,2023,2024,4.0,4.0,0.0,13.0,4.0,54.0,5.0,33.0,2.0,7.0
DE8171245474,Auvesy-MDT Holding GmbH,Take caution,Business Services,2022,2023,4.0,4.0,0.0,13.0,4.0,54.0,5.0,33.0,2.0,7.0
DE8190133987,Excella GmbH & Co. KG,Go ahead,"Chemicals, Petroleum, Rubber & Plastic",2023,2024,3.0,2.0,0.0,9.0,2.0,58.0,5.0,33.0,2.0,6.0
DE8190133987,Excella GmbH & Co. KG,Go ahead,"Chemicals, Petroleum, Rubber & Plastic",2024,2025,3.0,2.0,0.0,9.0,2.0,58.0,5.0,33.0,2.0,6.0
DE8230034330,RKT Rodinger Kunststoff- Technik GmbH,Do not source,"Chemicals, Petroleum, Rubber & Plastic",2023,2024,3.0,0.0,2.0,55.0,0.0,12.0,5.0,33.0,4.0,7.0
DE8230034330,RKT Rodinger Kunststoff- Technik GmbH,Do not source,"Chemicals, Petroleum, Rubber & Plastic",2022,2023,3.0,0.0,3.0,55.0,3.0,12.0,5.0,33.0,4.0,7.0
DE8270155779,Nilfisk GmbH,Go ahead,"Industrial, Electric & Electronic Machinery",2023,2024,3.0,1.0,3.0,33.0,0.0,20.0,5.0,47.0,3.0,7.0
DE8270155779,Nilfisk GmbH,Go ahead,"Industrial, Electric & Electronic Machinery",2022,2023,3.0,1.0,3.0,33.0,0.0,20.0,5.0,47.0,3.0,7.0
DE8310207661,Va-Q-Tec AG,Go ahead,Wholesale,2023,2024,4.0,2.0,4.0,23.0,1.0,23.0,5.0,54.0,3.0,7.0
DE8310207661,Va-Q-Tec AG,Go ahead,Wholesale,2024,2025,4.0,2.0,4.0,23.0,1.0,23.0,5.0,54.0,3.0,7.0
DE8330236158,Digital Solutions and Risk Engineering GmbH,Take caution,"Industrial, Electric & Electronic Machinery",2023,2024,3.0,0.0,3.0,32.0,0.0,24.0,5.0,44.0,4.0,7.0
DE8330236158,Digital Solutions and Risk Engineering GmbH,Take caution,"Industrial, Electric & Electronic Machinery",2022,2023,3.0,0.0,3.0,32.0,3.0,24.0,5.0,44.0,4.0,7.0
DE8330378261,dpmed GmbH,Take caution,Business Services,2024,2025,4.0,2.0,4.0,5.0,4.0,28.0,5.0,67.0,3.0,8.0
DK10007127,Novozymes A/S,Go ahead,"Chemicals, Petroleum, Rubber & Plastic",2023,2024,4.0,4.0,4.0,9.0,4.0,58.0,6.0,33.0,2.0,6.0
DK10007127,Novozymes A/S,Go ahead,"Chemicals, Petroleum, Rubber & Plastic",2024,2025,4.0,5.0,1.0,9.0,3.0,58.0,6.0,33.0,2.0,6.0
DK10062462,Biomerieux Denmark ApS,Go ahead,Wholesale,2023,2024,5.0,6.0,8.0,5.0,3.0,28.0,6.0,67.0,3.0,7.0
DK10062462,Biomerieux Denmark ApS,Go ahead,Wholesale,2024,2025,5.0,6.0,8.0,5.0,3.0,28.0,6.0,67.0,3.0,7.0
DK10112354,Caverion Danmark A/S,Do not source,Construction,2023,2024,6.0,7.0,5.0,30.0,7.0,35.0,6.0,35.0,2.0,8.0
DK10112354,Caverion Danmark A/S,Do not source,Construction,2024,2025,6.0,7.0,5.0,30.0,7.0,35.0,6.0,35.0,2.0,8.0
DK10290511,Linde Gas A/S,Go ahead,"Chemicals, Petroleum, Rubber & Plastic",2023,2024,4.0,3.0,2.0,62.0,8.0,5.0,6.0,33.0,2.0,7.0
DK10290511,Linde Gas A/S,Go ahead,"Chemicals, Petroleum, Rubber & Plastic",2024,2025,4.0,3.0,2.0,62.0,8.0,5.0,6.0,33.0,2.0,7.0
DK10503698,Enemaerke & Petersen A/S,Go ahead,Construction,2023,2024,5.0,6.0,5.0,30.0,4.0,35.0,6.0,35.0,2.0,8.0
DK10503698,Enemaerke & Petersen A/S,Go ahead,Construction,2024,2025,5.0,6.0,5.0,30.0,4.0,35.0,6.0,35.0,2.0,8.0
DK10582989,Novo Nordisk Fonden,Go ahead,"Banking, Insurance & Financial Services",2023,2024,5.0,6.0,4.0,25.0,3.0,27.0,6.0,48.0,2.0,6.0
DK10582989,Novo Nordisk Fonden,Go ahead,"Banking, Insurance & Financial Services",2024,2025,5.0,6.0,10.0,5.0,3.0,47.0,6.0,48.0,2.0,6.0
DK11033911,Adapteo A/S,Go ahead,Property Services,2023,2024,5.0,3.0,5.0,31.0,2.0,25.0,6.0,44.0,3.0,8.0
DK11033911,Adapteo A/S,Go ahead,Property Services,2024,2025,5.0,3.0,5.0,31.0,2.0,25.0,6.0,44.0,3.0,8.0
DK11826687,Dansk Traeemballage A/S,Go ahead,"Wood, Furniture & Paper Manufacturing",2023,2024,5.0,3.0,3.0,27.0,5.0,40.0,6.0,33.0,4.0,7.0
DK11826687,Dansk Traeemballage A/S,Go ahead,"Wood, Furniture & Paper Manufacturing",2024,2025,5.0,3.0,3.0,27.0,5.0,40.0,6.0,33.0,4.0,7.0
DK11921019,Cargill Nordic A/S,Take caution,Wholesale,2022,2023,4.0,1.0,0.0,24.0,3.0,35.0,6.0,41.0,3.0,6.0
DK11935680,SAP Danmark A/S,Go ahead,Computer Software,2023,2024,5.0,5.0,5.0,16.0,3.0,47.0,6.0,37.0,2.0,7.0
DK11935680,SAP Danmark A/S,Go ahead,Computer Software,2024,2025,5.0,5.0,5.0,16.0,3.0,47.0,6.0,37.0,2.0,7.0
DK12044976,Ramcon A/S,Do not source,Wholesale,2023,2024,5.0,6.0,9.0,5.0,3.0,28.0,6.0,67.0,3.0,7.0
DK12047894,Bila A/S,Take caution,"Industrial, Electric & Electronic Machinery",2023,2024,4.0,2.0,2.0,33.0,1.0,20.0,6.0,47.0,3.0,7.0
DK12047894,Bila A/S,Take caution,"Industrial, Electric & Electronic Machinery",2024,2025,4.0,2.0,2.0,33.0,1.0,20.0,6.0,47.0,3.0,7.0
DK12562233,MT Hojgaard Danmark A/S,Go ahead,Construction,2023,2024,5.0,6.0,5.0,30.0,4.0,35.0,6.0,35.0,2.0,8.0
DK12562233,MT Hojgaard Danmark A/S,Go ahead,Construction,2024,2025,5.0,6.0,5.0,30.0,4.0,35.0,6.0,35.0,2.0,8.0
DK12932375,Flair Group ApS,Take caution,Business Services,2023,2024,5.0,5.0,9.0,5.0,4.0,51.0,6.0,44.0,3.0,7.0
DK13166986,Bunzl Distribution Danmark A/S,Go ahead,Wholesale,2023,2024,5.0,6.0,1.0,15.0,6.0,31.0,6.0,54.0,3.0,7.0
DK13166986,Bunzl Distribution Danmark A/S,Go ahead,Wholesale,2024,2025,5.0,6.0,1.0,15.0,6.0,31.0,6.0,54.0,3.0,7.0
DK13227500,Accenture A/S,Go ahead,Business Services,2023,2024,5.0,5.0,5.0,5.0,5.0,51.0,6.0,44.0,3.0,7.0
DK13227500,Accenture A/S,Go ahead,Business Services,2024,2025,5.0,5.0,9.0,5.0,4.0,51.0,6.0,44.0,3.0,7.0
DK13246009,NNE A/S,Go ahead,Business Services,2023,2024,6.0,8.0,4.0,17.0,9.0,25.0,6.0,58.0,2.0,7.0
DK13246009,NNE A/S,Go ahead,Business Services,2024,2025,6.0,9.0,4.0,17.0,9.0,25.0,6.0,58.0,2.0,7.0
DK13246149,Novo Nordisk Pharmatech A/S,Go ahead,"Chemicals, Petroleum, Rubber & Plastic",2023,2024,3.0,3.0,0.0,9.0,2.0,58.0,6.0,33.0,2.0,6.0
DK13246149,Novo Nordisk Pharmatech A/S,Go ahead,"Chemicals, Petroleum, Rubber & Plastic",2024,2025,3.0,3.0,0.0,9.0,2.0,58.0,6.0,33.0,2.0,6.0
DK13612870,Microsoft Danmark ApS,Go ahead,Wholesale,2023,2024,7.0,10.0,7.0,15.0,7.0,31.0,7.0,54.0,3.0,7.0
